,Review,Ratings,class
1773,"I,ok,day,littl,chilli,touch,windier,like,Im,will,overlook,I,walk,know,expect,the,temperatur,insid,ideal,charm,2,degre,room,temperatur,goos,bump,correct,the,air,thin,thick,An,easi,breath,I,inhal,deepli,sens,eye,nearbi,infant,suppl,face,I,turn,miniatur,person,readi,toss,bonbon,per,uge,I,notic,font,menu,script,It,pleas,An,interest,choic,coffe,shop,one,I,would,choos,person,I,appreci,bold,veri,avant,gard,My,gaze,move,food,display,arrang,alphabet,order,coffe,I,appli,knowledg,grind,inquir,soak,time,bean,prior,caffein,immers,the,question,receiv,polit,I,complet,satisfi,I,order,plain,yogurt,two,latté,fruit,I,state,fruit,person,for,inform,type,fruit,feel,free,contact,I,requir,background,inform,first,overal,great,sourc,susten",Positive,0
1774,"Oh,man,mersey,fog,becom,favourit,drink,friendli,staff,fantast,sandwich,snack,keep,come,back",Positive,0
1775,"nice,new,littl,coffe,shop,they,serv,propel,coffe,nice,nutti,caram,they,also,bake,pastri,I,appl,ginger,scone,It,gener,size,appl,chunk,gingeri,My,wife,browni,If,like,moist,chocolati,they,said,plan,work,get,liquor,licens,build,patio,back,I,look,forward,next,summer,needless,say,well,back",Positive,0
1776,"excel,littl,cafe,walk,distanc,coupl,differ,hotel,thr,aiport,welcom,break,convent,fast,mass,produc,food",Positive,0
1777,"A,littl,hard,find,super,great,littl,cafe,great,sandwich,salad,It,smell,amaz,alway,busi,I,found,place,get,boss,food,meet,definit,return,I,notic,menu,good,select,breakfast,food,good,price,for,size,salad,sandwich,the,mission,eateri,reason,price,restaur,great,breakfast,lunch,break,mid,day,snack",Positive,0
1778,"I,work,compani,offic,build,either,year,regular,goto,place,almost,everyday,lunch,sometim,breakfast,there,group,offic,build,plaza,sort,cafeteria,restaur,ground,floor,My,favourit,alway,mission,eateri,it,small,littl,place,mayb,30,seat,meant,quick,lunch,break,bite,ownership,place,chang,quit,time,throughout,year,current,owner,best,opinion,they,revamp,menu,tweak,best,item,make,even,better,they,websit,updat,everi,singl,day,day,soup,hot,main,item,chang,everyday,give,varieti,break,routin,fix,menu,My,star,plate,place,cobb,salad,grill,chicken,probabl,best,cobb,salad,ive,hd,anywher,and,italian,wed,soup,avail,unreal",Negative,1
1779,"there,mani,yummi,option,I,chose,two,the,special,day,tofu,pad,thai,I,made,vegan,also,got,vegan,quinoa,salad,both,fill,price,amaz,got,two,meal,fresh,squeez,juic,20,servic,friendli,take,away,eat,lot,fresh,bake,good,option,well,the,menu,look,amaz,cant,wait,come,back,back",Positive,0
1780,"one,colleagu,I,use,mission,eateri,cater,purpos,back,summer,the,first,time,I,order,cold,sandwichwrap,combo,20,peopl,I,wasnt,realli,impress,1,wrap,2,sandwich,wondertyp,bread,nonappet,luncheon,meat,the,second,time,colleagu,order,mini,muffin,breakfast,I,cant,speak,rest,staff,ive,never,tri,said,good,the,third,time,I,tri,order,chicken,marsala,I,told,I,didnt,reach,minimum,order,thi,wasnt,issu,I,told,I,would,use,anoth,cater,keep,mind,next,time,then,I,got,call,back,indic,would,cater,chicken,marsala,I,would,pay,fee,order,small,I,end,get,staff,togeth,pitch,didnt,pay,premium,well,arriv,type,hidden,cost,didnt,indic,phone,To,add,insult,injuri,chicken,marsala,unseason,thick,piec,chicken,breast,tast,campbel,cream,mushroom,soup,top,needless,say,not,go,well,staff,the,word,use,describ,gross,needless,say,found,anoth,cater",Negative,1
1781,"We,surpris,low,price,even,surpris,qualiti,food,gener,healthi,mean,pay,high,price,In,case,healthi,mean,home,like,home,price",Positive,0
1782,"We,area,workshop,decid,tri,place,lunch,We,glad,pick,place,the,food,fresh,delici,I,mission,panini,freshli,squeez,beet,juic,My,husband,got,chicken,quesadilla,mushroom,soup,everyth,got,realli,good,the,servic,also,fast,friendli,I,order,cooki,desert,forgotten,bring,tabl,manag,person,brought,tabl,overal,friendli,place,fresh,delici,food,I,would,definit,go,back,I,ever,area",Positive,0
1783,"came,look,someth,subway,tim,horton,weekend,event,convent,centr,road,it,tuck,away,seem,offic,build,upon,enter,look,like,typic,cafeteria,type,lunch,spot,I,tri,one,salad,bowl,wasnt,memor,I,rememb,pack,lot,ingredi,I,thank,afford,option,asid,regular,lunch,fast,food,spot",Negative,1
1784,"easili,best,place,around,area,daili,special,updat,websit,big,plu,everyth,made,hous,best,gourmet,food,area",Positive,0
1785,"time,incorrect,yelp,state,0900,yet,open,0700,would,stop,breakfast,instead,hotel,everyth,saw,look,fantast,afford,We,got,turkey,blt,wrap,awesom,We,back,sure,whenev,toronto,busi,keep,great,work",Positive,0
1786,"the,greatest,quaintest,spot,bite,fresh,food,clean,resto,great,select,daili,special,fair,price,bright,seat,veri,person,kind,servic,free,wifi,nice,coffe,the,entranc,isnt,obviou,go,build,lobbi,make,point,find,youll,glad",Positive,0
1787,"came,lunch,one,day,work,had,mission,chicken,panini,chocol,cooki,jarito,the,panini,good,blew,away,cooki,So,soft,sweet,Im,come,back,lunch,next,week",Positive,0
1788,"terribl,select,option,2,pm,onli,offer,halal,chicken,I,avoid,time,possibl,should,least,option,can,I,add,make,sens,serv,halal,chicken,almost,everi,sandwich,pork,aspect,prosciutto,halal,chicken,absolut,geniu,come,idea,definit,worth,detour",Negative,1
1789,"thi,littl,cafébistro,godsend,consid,dearth,nonoverpr,option,area,they,great,select,sandwich,salad,daili,special,realli,shine,they,serv,rotat,menu,hot,food,combo,like,jerk,chicken,pasta,pad,thai,I,never,disappoint,food,take,pork,schnitzel,die",Positive,0
1790,"excel,food,great,recip,cover,world,food,offer,everi,day,great,price,place,eat,reason,price,friendli,staff",Positive,0
1791,"the,portion,main,complaint,If,buy,anyth,meat,actual,quantiti,meat,less,seem,like,joke,ive,gone,way,go,time,tri,differ,item,yesterday,last,straw",Negative,1
1792,"I,loyal,custom,sinc,open,the,food,fantast,flavour,complement,tremend,unfortun,last,month,steadi,declin,portion,finish,product,today,tip,point,I,religi,get,thing,everi,day,rememb,I,yet,sandwich,made,way,today,blt,consist,2,tooni,size,piec,lettuc,chef,len,flatten,knife,make,look,bigger,prepar,mission,sandwich,top,balsam,glaze,one,half,regular,mayo,spici,mayo,have,loyal,custom,sinc,begin,I,make,effort,never,go,I,also,make,sure,becom,known,amongst,guest,I,alway,recommend,place",Negative,1
1793,"the,food,definelti,worth,effort,take,find,littl,shop,It,busi,build,keep,eye,open,it,build,call,airway,look,visitor,park,all,sandwich,look,good,I,went,chickenprosciutto,one,5,star,the,ladi,littl,slow,make,food,connect,free,wifi,your,good,over,worth",Positive,0
1794,"I,sure,great,review,come,I,gone,coupl,time,food,okay,portion,small,also,I,went,breakfast,got,waffl,eggo,there,problem,eggo,dont,call,waffl,go,serv,eggo,tri,paradis,cafe,across,street,much,better,select",Negative,1
1795,"had,awesom,miso,soup,super,healthi,quinoa,lentil,salad,the,chef,lanni,help,make,custom,order,A,big,boon,vegetarian,near,airport,protein,enrich,meal,quinoa,lentil",Positive,0
1796,"A,great,find,via,yelp,serv,local,work,crowd,primarili,nice,altern,hotel,guest,want,someth,quick,qualiti",Positive,0
1797,"We,drop,quick,lunch,end,stay,two,hour,the,kimchi,portobello,sandwich,fantast,staff,nice,knowledg,serv,nice,littl,place,offic,convert,bistro,veri,conveni,your,head,pearson,airport,A,littl,tricki,find,need,look,sign,window,well,worth,effort",Positive,0
1798,"what,amaz,custom,servic,first,foremost,ive,gotta,point,food,fantast,got,lentil,broccoli,soup,delici,though,Id,admit,Id,like,tad,salt,think,might,turmer,the,omelett,done,well,serv,toast,A,tad,let,the,quesadilla,though,delici,save,best,last,I,japanes,beef,sandwich,it,big,piec,give,everyon,head,that,creme,de,la,creme,it,must,I,def,know,go,around,airport,next,time",Positive,0
1799,"the,food,even,call,airport,dismal,bare,edibl,fresh,complet,overpr,mission,eateri,hidden,away,offic,build,airport,road,call,airway,park,blue,sign,4,build,super,close,ga,station,intersect,stoplight,thi,place,amaz,Im,happi,I,final,went,mani,disappoint,meal,either,airport,airport,thi,definit,5,star,afford,price,healthi,fresh,food,make,feel,like,went,parent,hous,meal,they,regular,menu,34,special,written,chalkboard,also,websit,the,price,reason,I,got,soup,salad,10,would,pay,airport,mediocr,bland,salad,I,got,delici,broccoli,lentil,soup,hearti,healthi,pure,veget,lentil,hint,curri,It,tast,homemad,I,imagin,perfect,battl,cold,outsid,the,kale,salad,good,cabbag,avocado,almond,dri,cranberri,there,littl,bit,much,dress,tast,I,shouldv,gotten,side,great,custom,servic,everyon,super,friendli,nice,and,cashier,discov,I,go,dinein,came,tabl,brought,silverwar,complet,smile,nice,chitchat,basic,thing,often,found,elsewher,all,perfect,place,come,either,right,land,take,stay,airport,frequent,ill,definit,back,Id,recommend,anyon,travel,toronto",Positive,0
1800,"excel,food,low,price,friendli,staff,it,offic,build,littl,hard,tell,exactli,walk,lobbi,youll,see,sign,they,great,select,breakfast,lunch,desert,coffe,tea,place,clean,invit",Positive,0
1801,"thi,restaur,absolut,epitom,5,star,while,stay,nearbi,hotel,brief,overnight,layov,I,privileg,visit,Ms,lanni,liu,owner,head,chef,quaint,establish,To,date,open,approx,2,month,get,start,that,say,howev,Ms,liu,get,start,As,spoke,becam,evid,crazi,good,food,mere,accid,anomali,she,show,when,I,think,5,star,I,dont,think,high,dollar,fanci,lobsteri,think,fresh,ingredi,creativ,dish,uniqu,bold,flavor,lastli,perhap,importantli,execut,precis,that,exactli,I,found,the,mission,eateri,with,varieti,meal,hearti,meati,hearti,vegan,fit,everyon,although,I,vegan,I,lure,vegan,portobello,mushroom,cheddar,melt,It,absolut,fantast,for,small,add,price,I,got,mission,salad,perfectli,balanc,varieti,ingredi,dress,nail,dressingnot,dri,soggi,for,year,I,use,avoid,get,stuck,layov,lunch,dinner,meal,time,with,addit,fantast,place,fear,gone,replac,anticip,return,tri,anoth,delici,creation,veri,well,done,PS,the,servic,staff,perhap,friendli,I,encount,quit,time",Positive,0
1802,"the,reason,I,creat,yelp,account,I,had,review,place,tuck,away,one,busi,build,along,airport,road,treasur,great,food,afford,price,thi,honestli,hidden,gem,I,cant,believ,good,food,the,smoke,salmon,croissant,amaz,and,best,part,everyth,ye,I,mean,everyth,made,hous,I,surpris,hear,pickl,onion,even,dress,sandwich,home,made,you,tell,owner,true,chef,realli,passion,food,I,encourag,anyon,everyon,tri,place,Im,definit,come,back",Positive,0
1803,"what,great,find,I,tip,one,local,I,met,blue,jay,game,the,food,locat,servic,cannot,beat,anywher,island,highlight,trip,toronto,I,recommend,rent,bike,get,ward,centr,island,ride,the,rectori,sit,back,patio,enjoy,wood,view,lake,ontario",Positive,0
1804,"A,friend,I,final,made,bicycl,spend,day,tour,island,wheel,highlight,suppos,apr,rectori,cafe,while,pass,around,front,back,ride,saw,mani,empti,tabl,look,forward,leisur,late,lunchearli,dinner,done,wrong,We,lock,bike,went,there,lineup,I,didnt,even,regist,turn,away,would,hour,wait,werent,serv,dine,room,insid,peopl,would,arriv,reserv,reserv,the,entir,indoor,dine,room,empti,limit,dozen,tabl,outsid,sit,fallow,the,tabl,use,servic,inde,occupi,suck,dont,book,servic,tabl,advanc,thi,preciou,cafe,threaten,would,close,begin,soggi,season,peopl,werent,still,come,island,even,though,open,spring,flood,they,want,handout,citi,theyr,busi,enough,suit,thi,first,long,weekend,sinc,flood,island,fulli,open,beauti,weather,opportun,make,dire,lack,busi,but,still,prefer,turn,peopl,away,cant,bother,servic,tabl,custom,know,better,book,earlier,said,youd,come,back,Id,rather,go,establish,custom,reason,theyr,busi,way,around,keep,snot,wont,bother,grovel,anoth,opportun,come,back",Negative,1
1805,"yesterday,unusu,warm,sunday,februari,went,trek,center,island,after,hour,step,rectori,warn,grab,someth,warm,drink,We,order,hot,chocol,hot,water,waiter,give,us,surpris,look,latter,like,didnt,order,enough,the,drink,took,long,time,simpli,two,small,coffe,mug,dirti,visibl,stain,outsid,To,boot,hot,chocol,bare,75,mug,full,tast,like,powder,beverag,the,bill,came,612,complet,1,hot,water,what,subpar,servic,qualiti,food,overcharg,price,snub,patron,warm,enjoy,afternoon,island",Negative,1
1806,"ive,rectori,time,food,rang,mediocr,quit,good,servic,today,left,deepli,disappoint,enough,write,review,came,friend,visit,germani,light,dinner,chalkboard,main,entranc,indic,today,soup,potato,cheddar,soup,given,rain,seem,like,great,idea,waiter,came,I,order,soup,pleas,menu,list,daili,soup,7,I,surpris,soup,arriv,find,chill,fruit,soup,I,flag,waiter,immedi,said,although,I,inde,order,soup,sign,said,potato,cheddar,He,assur,I,mistaken,soup,offer,chill,watermelon,soup,My,friend,I,confus,wed,read,chalkboard,door,came,quit,certain,misread,watermelon,potato,cheddar,our,waiter,credit,ask,Id,like,order,someth,els,I,didnt,friend,alreadi,eat,meal,wed,order,soup,salad,tri,catch,ferri,back,45,minut,theyr,hourli,ward,island,He,said,would,go,take,look,sign,I,assum,would,go,find,inde,right,report,back,presum,comp,mistaken,soup,We,didnt,see,brought,us,chequ,featur,soup,full,price,I,went,investig,sure,enough,locat,incorrect,sign,chang,say,watermelon,soup,cold,given,rain,I,soup,dinner,watermelon,soup,realli,ideal,ive,work,waiter,sever,year,I,surpris,find,rather,unsatisfi,cold,soup,dinner,comp,given,error,clearli,I,also,surpris,waiter,return,confirm,I,inde,right,apolog,accus,wrong,sign,said,the,watermelon,soup,came,somewhat,confusingli,solitari,savouri,breadstick,I,think,ill,give,anoth,restaur,tri,next,time,Im,island,As,dinner,tonight,I,took,ferri,home,rain,made,spaghetti",Negative,1
1807,"rectori,cafe,often,forgiven,bad,food,servic,consid,tourist,spot,the,island,tourist,spot,ye,tourist,visit,peopl,live,the,CN,tower,tourist,spot,toronto,island,part,citi,regardless,shouldnt,put,best,foot,forward,visit,us,rant,the,RC,one,best,patio,gta,absolut,beauti,tree,canopi,view,waterand,know,the,result,indiffer,sometim,rude,servic,averag,sometim,bland,food,We,their,graze,plate,good,their,omelett,terribl,their,chicken,brie,sandwich,bore,their,pull,pork,sandwich,yawn,their,soup,pass,salt,pepper,pleas,skip,food,dont,rush,acknowledg,anyon,enjoy,view,surround,beauti,old,tree,near,heart,citi",Negative,1
1808,"We,came,drink,day,bike,rid,around,island,cant,comment,food,wait,tabl,coupl,way,told,us,food,amaz,special,calamari,I,order,cold,latt,friend,order,beer,servic,effici,server,friendli,it,great,place,bring,date,opinion,you,great,view,lake,sit,underneath,tree,garden,kind,romant",Positive,0
1809,"take,walk,along,lake,shore,stumbl,place,extrem,nice,wood,shade,patio,wasnt,hungri,help,dark,stormi,decent,cocktail,I,seen,recommend,nice,way,break,long,walk,along,island",Positive,0
1810,"anoth,great,meal,We,come,least,summer,food,servic,excel,view,great,the,new,pico,app,particularli,awesom,great,classic,martini,our,server,felt,like,old,friend,end,meal",Positive,0
1811,"probabl,surpris,get,better,food,mainland,offer,rectori,café,arent,bad,either,think,howev,one,choos,care,menu,bit,hitandmiss,imho,grill,calamari,great,taco,salad,burger,decent,valu,reason,servic,friendli,touch,slow,though,said,patio,that,breathtak,like,oasi,within,oasi,idyl,place,beer,bike,ride,pass,afternoon,book,tea",Positive,0
1812,"summer,wouldnt,complet,without,visit,rectori,oasi,calm,seren,friendli,relax,food,alway,good,recent,compress,watermelon,salad,would,definit,recommend,and,dessertsy,wont,disappoint,choos,veri,fortun,café,short,ferri,ride,home,whether,local,tourist,put,list",Positive,0
1813,"veri,badli,disorgan,call,rectori,today,confirm,time,close,We,arriv,today,345pm,know,kitchen,close,45,minut,first,massiv,nice,day,island,year,got,line,tabl,We,8th,person,line,server,told,us,patient,clean,tabl,plenti,look,avail,We,wait,30,minut,line,someon,actual,told,whole,line,shut,whole,kitchen,430pm,basic,would,serv,4,peopl,front,line,liter,didnt,want,seat,peopl,wait,line,30,minut,besid,fact,kitchen,open,whi,could,staff,member,told,us,say,us,wait,line,long,eventu,like,20,peopl,line,shut,earli,turn,away,ton,peopl,I,go,toronto,island,time,never,ate,rectori,heard,bad,review,bad,slow,servic,ridicul,overpr,food,wellnow,I,get,wont,bother,tri,go,back",Negative,1
1814,"Im,will,admit,I,didnt,high,expect,go,rectori,cafe,doesnt,much,competit,island,If,dont,want,eat,drip,fast,food,top,40,blare,background,RC,but,I,surpris,On,two,count,1,chef,put,togeth,limit,agreeabl,menu,someth,everyon,kitchen,care,enough,present,food,best,appet,arrang,I,would,describ,food,unexcit,pleas,but,mayb,I,would,enjoy,dine,hadnt,spoil,2,worst,servic,I,ever,encount,our,server,resent,greet,us,behind,mirror,sunglass,annoy,question,brisket,burger,look,know,brisket,sigh,it,basic,hamburg,she,took,order,sent,someon,els,deliv,food,hadnt,order,she,told,us,way,past,tabl,punch,wrong,meal,would,need,wait,No,apolog,twenti,minut,later,friend,ask,could,bread,said,minut,without,stop,without,apolog,anoth,ten,minut,pass,note,other,get,order,I,assum,didnt,care,tell,kitchen,wait,order,screw,final,bring,meal,walk,away,and,proce,avoid,near,tabl,finish,mistak,happen,I,dine,week,ago,place,server,forgot,bring,us,thing,made,error,order,He,came,tell,us,error,apolog,the,moment,met,server,RC,I,comment,friend,seem,quit,ters,someon,work,tourist,locat,I,didnt,guess,go,go,ters,hostil,mayb,she,banish,island,kind,sentenc,the,server,seem,better,they,least,got,food,tabl,made,eye,contact,I,doubt,diner,enjoy,meal,far",Negative,1
1815,"perfect,spot,relax,dinner,walk,came,partner,dog,dog,friendli,patio,made,perfect,choic,the,special,appet,shrimp,taco,good,end,order,anoth,servic,bit,slow,island,feel,us,perfect,when,waiter,charm,great,talk,around,food,choic,recommend,island,wine,select,limit,good,choic,not,cheap,reason,get,environ,perfect,begin,quiet,even,walk,island,park",Positive,0
1816,"I,visit,toronto,island,group,friend,lunch,restaur,long,walk,We,call,ahead,halfway,ask,tabl,shade,arriv,tabl,nine,set,We,thank,shadi,patio,hot,day,the,server,jessica,cheer,respons,make,visit,real,pleasur,she,anticip,request,hot,water,lemon,readi,even,ask,We,share,sandwich,anticip,need,extra,plate,We,calamari,pull,pork,sandwich,both,good,the,pecan,tart,almost,big,enough,four,best,Id,tast,long,time,sweet,lot,pecan,overal,qualiti,good,servic,made,except,Id,make,destin,next,time,I,visit,island",Positive,0
1817,"live,toronto,entir,life,island,mani,time,never,knew,place,exist,An,amaz,patio,awesom,view,lake,lesli,street,spit,veri,nice,menu,good,select,food,interest,drink,menu,I,arugula,salad,feta,tomato,sprout,wa,good,salad,other,group,tandoori,chicken,sandwich,pull,pork,sandwich,thoroughli,enjoy,I,would,definit,come,back,would,make,special,trip,eat,tell,everyon,hidden,gem",Positive,0
1818,"horribl,servic,left,without,lunch,came,cold,return,us,server,made,cheeki,reheat,yummi,sandwich,gtfo",Negative,1
1819,"duck,charm,spot,get,rain,had,wonder,homemad,poblano,soup,servic,relax,friendli,such,love,set,thought,would,feel,realli,touristi,didnt",Positive,0
1820,"what,wonder,place,eat,island,share,small,plate,beer,comrad,grill,squid,ye,ye,ye,If,youv,never,ventur,outsid,typic,fri,version,I,urg,tri,grill,rectori,café,disappoint,nice,char,cut,concertinastyl,smoke,penetr,insid,squid,bodi,yum,A,fantast,soup,day,veggi,garbanzo,meal,also,split,chees,dip,oliv,pita,I,felt,mediterranean,sadli,I,go,awesomesound,sandwich,main,dish,hold,dinner,plan,would,begin,long,meal,I,sure,leav,room,item,next,time,cant,beat,highli,recommend",Positive,0
1821,"unless,I,date,I,would,give,place,pass,especi,cafe,island,cafe,similar,menu,similar,price,better,dine,experi,the,good,news,great,locat,great,view,food,nice,great,bring,wine,option,molè,chicken,sandwich,14,soup,du,jour,great,desert,pricey,9,httptherectorycafecommenusdessertshtml,I,saw,might,servic,horribl,especi,compar,island,cafe,waitress,took,long,time,deliv,food,set,make,ask,sugar,never,came,went,insid,also,diner,partner,want,share,molè,chicken,sandwich,14,soup,du,jour,mediterranean,salad,11,chickpea,isra,couscou,onion,cucumb,feta,chees,green,oregano,thyme,vinaigrett,onli,problem,mediterranean,salad,blue,chees,waitress,correct,feta,well,I,eat,lot,chees,tast,like,blue,chees,perhap,previou,salad,made,line,cook,tomato,blue,chees,salad,wash,bowl,I,complain,still,bill,No,sorri,honestli,clean,plate,left,uneaten,salad,tabl,A,classi,restaur,better,train,wait,staff,would,take,pride,ask,offer,remedi,oppos,leav,bad,tast,mouth,linger,far,long,took,long,get,coffe,I,thought,perhap,take,ferri,buy,milk,enjoy,great,cafe,lait,20,minut,later,still,bill,they,cater,special,group,check,websit,httptherectorycafecom,ensur,host,wed",Negative,1
1822,"pleas,pleas,stay,away,restaur,I,ever,put,review,I,extrem,happi,dissatisfi,case,I,horrifi,ive,ever,one,bad,dine,experi,sinc,live,toronto,place,realli,take,biscuit,first,I,went,famili,visit,ireland,decid,take,toronto,island,ward,island,particular,We,walk,around,quit,bit,decid,go,nice,lunch,seen,rectori,cafe,it,realli,nice,patio,that,there,fuss,begin,9,us,they,discuss,front,us,go,us,like,major,issu,We,seat,rudest,server,I,ever,met,life,He,extrem,short,impati,firstli,partner,ask,differ,bun,burger,doesnt,like,pretzel,bun,want,basic,bun,told,chang,one,thing,would,chang,other,would,major,inconveni,kitchen,place,wasnt,even,half,full,sure,chang,bun,isnt,big,deal,I,ask,gluten,free,bun,told,simpli,short,answer,left,kinda,sit,He,extrem,smug,continu,tabl,short,outburst,rude,final,order,came,from,partner,fatherth,waiter,said,readi,order,thing,busi,now,say,partner,father,took,liter,10,second,pick,want,that,took,everyon,look,horrifi,rude,I,turn,ask,seriou,told,extrem,rude,came,enjoy,nice,lunch,basic,ruin,He,ask,I,would,like,anoth,server,I,repli,yesthi,man,also,manag,even,I,describ,doesnt,even,describ,cover,rude,I,experienc,the,next,server,pretti,nice,even,smile,brought,drink,order,end,meal,took,bill,appreci,then,I,went,use,restroom,It,disgust,bin,overflow,dirti,hand,towel,dirti,toilet,flusher,also,broken,It,seem,unclean,As,peopl,gener,say,judg,cleanli,restaur,kitchen,cleanli,restroom,restroom,said,never,go,dont,deserv,buissi",Negative,1
1823,"I,went,last,week,friend,celebr,birthday,week,We,order,special,salad,mix,green,wrap,slender,slice,field,cucumb,warm,goat,chees,encrust,cashew,shrimp,side,We,also,order,hummu,platter,pictur,one,sorri,everyon,It,came,warm,triangl,flatbread,oliv,lemon,wedg,hummu,look,handmad,chunk,chickpea,the,hummu,okay,their,patio,wonder,nice,big,spaciou,perfect,din,solo,pair,amount,peopl,the,price,bit,high,pay,locat,locat,atyp,standard,patio,the,servic,good,friendli,I,overheard,server,say,exact,thing,tabl,next,us,okay,No,judgment,I,get,repetit,work,servic,industri,made,smile,Id,go,back,dessert,next,time",Positive,0
1824,"what,love,island,experi,the,rectori,cafe,love,contribut,authent,beauti,relax,environ,alreadi,inevit,island,they,larg,shadi,patio,great,vibe,food,amaz,I,order,buffalo,mozzarella,salad,chicken,present,beauti,tast,even,better,the,servic,also,love,speedi",Positive,0
1825,"amaz,locat,gorgeou,delici,food,flip,side,overpr,servic,sloppi,indiffer,border,rude",Negative,1
1826,"wa,starv,I,got,toronto,island,I,chose,forgo,the,island,cafe,that,right,ferri,drop,sinc,seem,pretti,busi,ive,alway,curiou,the,rectori,cafe,We,seat,promptli,given,menu,howev,sat,least,30,minut,watch,patron,arriv,later,us,get,serv,get,food,order,even,taken,My,boyfriend,I,start,get,impati,tri,think,polit,way,wave,somebodi,the,staff,made,eye,contact,approach,us,final,someon,walk,past,us,advis,readi,order,the,hostess,seem,annoy,said,server,us,shortli,minut,go,nobodi,A,server,help,custom,came,us,notic,seem,readi,smile,us,said,someon,right,us,again,minut,later,still,nobodi,My,boyfriend,remark,sever,staff,member,hover,one,particular,ladi,tabl,then,I,overheard,hostess,sat,us,earlier,tell,peopl,walk,kitchen,close,So,I,go,wait,almost,hour,told,I,cant,food,I,came,restaur,some,worst,disorgan,careless,servic,ive,ever,receiv,frustrat,boyfriend,I,walk,head,the,island,cafe,boy,glad,went,It,cute,littl,place,warm,relax,atmospher,sat,serv,fed,within,15,minut,they,even,vegan,option,much,delight,In,way,Im,glad,I,experi,the,food,seem,overpr,judg,lot,review,definit,worth,high,price,tag,also,got,experi,loveli,the,island,cafe,it,sad,see,restaur,doesnt,care,lose,thousand,dollar,base,said,yelp,I,dont,understand,seem,way,want,oper,Oh,well,Im,never,go,back,hope,ill,never,reliv,aw,afternoon",Negative,1
1827,"everyth,wrong,restaur,wrong,one,yesterday,first,nice,day,spring,owner,close,place,5pm,custom,line,out,the,door,unbeliev,thousand,dollar,turn,away,the,food,overpr,wait,staff,beyond,horrid,not,even,worth,get,drink,contempt,owner,show,custom",Negative,1
1828,"the,cafe,open,island,novemb,line,lunch,cosi,atmospher,could,imagin,relax,weekend,patio,summer,shame,servic,food,decidedli,averag,waitress,run,around,like,headless,chook,stress,appar,somewhat,sharp,comment,custom,calamari,tender,spice,rub,slightli,burnt,also,dish,brought,luke,warm,burger,much,flavour,least,dri,coffe,aw,burnt,bitter,even,banana,chocol,tort,couldnt,mask,tast,the,ginger,ale,good,came,bottl,appar,buy,7eleven,dont,bother,bring,picnic",Negative,1
1829,"ive,walk,place,mani,time,final,decid,tri,today,the,locat,excel,nice,littl,garden,bit,shade,mosquito,the,menu,small,6,sandwich,4,main,I,choos,pull,pork,serv,salad,the,sandwich,great,bread,fresh,everyon,group,equal,satisfi,food,the,servic,howev,OK,the,waiter,took,order,came,back,5,minut,later,confirm,brought,friend,wrong,beer,our,food,arriv,order,though,the,servic,also,prompt",Positive,0
1830,"I,alway,skeptic,restaur,nice,view,time,mean,skimp,food,In,case,rectori,cafe,I,unhappi,report,case,mind,food,bad,spectacular,and,sure,expens,the,3,bean,dip,salad,noth,write,home,howev,garden,seren,view,lake,pleasant,peac,could,sit,afternoon,cup,tea,happi,clam,come,want,relax,hubbub,citi,want,great,meal",Positive,0
1831,"nice,food,super,duper,forget,picnic,basket,gone,skelet,but,other,said,place,aint,cheap,get,Im,sure,factorin,extra,cost,island,requir,extra,transport,I,cant,imagin,cost,that,much,ferri,oliv,across,lake,the,patio,nice,homey,landscap,doll,like,regular,back,yard,basic,go,ward,island,desper,biteor,your,plan,splurg,place,great,Oh,summer,I,waitress,made,feel,like,cough,dough,she,delight,theatric,outgo,crazi,ladi,A,total,hoot,I,mind,tip,biggli",Negative,1
1832,"when,warm,goat,chees,salad,cost,12,hurt,your,broke,It,hurt,even,made,cook,pear,dress,brandi,honey,It,hurt,even,waiter,awesom,great,smile,ball,It,hurt,even,your,sit,outsid,sunni,afternoon,tall,tree,hear,songbird,chirp,french,tourist,chat,ill,admit,hit,spot,though",Positive,0
1833,"arriv,15,min,friend,coffe,wait,soon,friend,sat,ask,want,order,We,ask,minut,waiter,came,back,2,second,later,ask,happen,least,4,time,felt,bulli,order,food,ok,sinc,hadnt,seen,chat,bit,I,ask,coffe,top,give,look,coffe,reluctantli,given,We,ask,want,anyth,els,bill,shove,us,We,restaur,total,1hour,waiter,inform,us,time,leav,peopl,wait,rude,I,mention,paid,bill,appar,time,limit,even,though,post,anywher,I,thought,quit,rude,I,never,go",Negative,1
1834,"We,went,coffe,desert,middl,afternoon,felt,badli,welcom,much,undesir,some,tabl,wall,tini,sit,side,side,face,small,wall,We,felt,punish,move,anoth,tabl,the,desert,OK,littl,pricey,We,wont,go,back,mainli,waiter",Negative,1
1835,"On,getaway,weekend,husband,I,came,breakfast,day,realli,good,coffe,We,pleas,french,toast,banana,pancak,benedict,popey,Im,snob,syrup,pleas,find,serv,real,mapl,syrup,waitstaff,energet,friendli,As,new,jersey,big,diner,aficionado,the,senat,great,find",Positive,0
