,Review,Ratings,class
1638,"I,got,book,airlin,expedia,the,worst,custom,servic,imagin,I,issu,buy,bag,allow,onlin,tri,call,call,custom,servic,line,It,record,refer,back,websit,No,option,speak,human,call,expedia,ladi,connect,number,avail,public,wait,39,minut,speak,someon,told,I,transfer,hung,call,thru,expedia,got,help,45,min,fast,forward,flight,fine,staff,conscienti,after,flight,went,baggag,claim,5,bag,came,carousel,stop,No,one,ask,offic,close,final,resum,50,min,thought,ordeal,week,later,I,see,fee,I,incur,bank,statement,disput,bank,one,land,fee,never,dont,care,cheap,flight,horribl",Negative,1
1639,"I,recent,flew,round,trip,first,time,spiritmi,flight,time,way,l,board,pass,pre,print,l,didnt,pay,our,check,luggag,prepaid,cost,wasnt,bad,opinion,the,seat,werent,spaciou,l,didnt,feel,cramp,Im,57,overal,l,complaint,Id,will,fli,We,even,extra,carri,on,2,per,person,way,back,home,souvenir,didnt,get,charg,all,staff,member,encount,friendli,hope,experi,one,time,incid",Positive,0
1640,"for,odd,reason,cleveland,ohio,spirit,airlin,top,game3,4,gate,agent,friendli,just,1,need,midol,I,issu,ticket,use,old,info,spirit,number,wouldnt,let,enter,I,chang,reserv,current,nameit,suck,liz,taylor,dozen,diff,husband,yolo,My,next,husband,privat,jet,I,dont,deal,commerci,fli",Positive,0
1641,"just,read,spirit,plan,shrink,size,one,allow,carryon,bag,order,make,necessari,peopl,pay,signific,addit,fee,check,bag,their,market,strategi,alway,bait,switch,they,lure,truli,low,fare,purchas,bombard,solicit,addit,servic,sinc,everyth,must,done,onlin,take,advantag,captiv,audienc,hard,sell,addon,make,custom,weav,maze,aggress,sale,page,transact,complet,I,recal,last,flight,I,mean,last,flight,I,follow,instruct,I,receiv,email,day,flight,It,inform,I,go,onlin,get,board,pass,select,seat,I,learn,preselect,seat,came,addit,charg,vari,desir,seat,I,shown,seat,chart,supposedli,illustr,avail,seat,It,show,roughli,80,seat,alreadi,assign,onc,Id,commit,pay,assign,seat,order,avoid,dread,middl,altogeth,differ,chart,appear,thi,one,show,flight,25,seat,assign,versu,roughli,80,shown,previous,I,rememb,feel,like,Id,con,Id,content,accept,spirit,model,budget,travel,lack,frill,I,live,without,free,drink,peanut,On,shorter,flight,I,may,even,choos,accept,rel,discomfort,less,legroom,seat,dont,reclin,but,cant,make,accept,make,feel,like,sucker,At,end,day,ill,choos,busi,compani,earn,trust,treat,respect,spirit,airlin,neither",Negative,1
1642,"spirit,airbu,a319,doesnt,like,cold,weather,water,restroom,froze,1,12,hour,delay,sent,back,gate,due,break,light,sensor,flash,pocket,after,anoth,hour,delay,told,water,leak,somewher,plane,these,delay,ruin,busi,trip,thi,airlin,terribl,I,doubt,ill,ever,fli",Negative,1
1643,"pleas,die,go,busi,disgrac,form,modern,travel,servic,never,ever,ever,I,would,pay,tripl,get,less,happi,w,food,bag,costum,servic,seat,inhuman,crap,tube,w,wing",Negative,1
1644,"worst,airlin,I,deal,worth,As,55,130,lb,woman,I,space,they,tri,scam,baggag,foodwat,they,arent,reliabl,time,I,will,stay,away,from,thi,airlin,from,here,ON,out",Negative,1
1645,"can,give,0,star,thi,airlin,bait,switch,oper,avoid,cost,If,happen,get,vonda,checkin,window,cleveland,good,luck,she,nasti,piec,work,get,charg,hidden,fee,I,hope,airlin,goe,take,thank,noth,nasti,nasti,woman",Negative,1
1646,"terribl,custom,focu,thi,airlin,bait,switch,oper,they,make,pay,carryon,bag,and,check,bagsand,bag,rate,checkin,counter,differ,bag,rate,gate,it,total,bait,switch,you,buy,cheap,ticket,think,get,deal,surpris,airport,never",Negative,1
1647,"To,quot,anoth,review,trick,think,got,good,deal,absolut,true,By,time,get,done,pay,everyth,seat,bag,carri,on,might,well,flown,airlin,like,log,mile,dont,let,advertis,low,airfar,fool,end,pay,end,much,flight,real,airlin,they,fool,happen",Negative,1
1648,"I,never,life,bother,write,review,seem,like,wast,time,but,chang,today,I,pay,10,2x2,piec,paper,board,pass,I,charg,extra,fee,everyth,imagin,far,book,spirit,I,would,surpris,I,step,plane,minut,charg,breath,air,thank,everyon,good,day,I,know,Im",Negative,1
1649,"If,dare,book,spirit,sure,backup,plan,they,delay,cancel,flight,much,airlin,dont,mani,flight,given,day,someth,goe,wrong,go,stuck,serious,backup,plan,On,upsid,ticket,agent,great,sweet,made,situat,littl,friendlier,but,ordeal,end,cost,two,us,extra,362,dollar,eight,hour,vacat",Negative,1
1650,"I,never,write,review,post,bad,comment,that,I,I,oper,If,provid,good,servic,kind,I,reward,return,busi,tell,famili,friend,experi,If,rude,dont,follow,promis,etc,I,never,butan,bottom,line,I,tell,anyon,listen,I,wont,go,back,certain,place,I,want,everyon,fli,know,spirit,airlin,may,provid,cheap,flight,receiv,My,husband,offer,two,free,round,trip,voucher,anywher,includ,intern,flight,stay,behind,allow,woman,return,home,son,when,call,book,flight,use,voucher,told,unabl,use,time,meet,class,requir,ask,addit,date,everyth,everywher,black,unavail,frustrat,ye,noth,accommod,plan,noth,extend,the,poor,gentleman,like,let,speak,supervisor,got,noth",Negative,1
1651,"first,last,time,ever,fli,spirit,chang,name,huh,Or,wtf,from,buy,seat,exorbit,price,bag,delay,flight,I,3,hour,spirit,suck",Negative,1
1652,"absolut,horribl,first,flight,2,12,hour,late,return,flight,home,delay,2,hour,ultim,cancel,due,lack,flight,attend,after,cancel,flight,direct,ticket,counter,after,be,line,30,minut,given,busi,card,told,comput,system,went,wed,call,refund,new,flight,when,I,final,got,ahold,someon,refus,refund,money,reschedul,next,day,without,consent,spirit,offer,help,accommod,night,after,argu,20,minut,I,final,got,refund,I,rebook,frontier,great,custom,servic,never,I,book,spirit",Negative,1
1653,"avoid,thi,airlin,idiot,work,here,our,flight,cle,mco,orlando,got,cancel,due,plane,mainten,problem,No,biggi,safeti,first,We,told,return,ticket,counter,get,refund,get,reschedul,the,worker,ticket,counter,state,could,reschedul,anoth,airlin,next,flight,could,get,two,day,later,wtf,So,got,refund,while,get,bag,I,talk,flyer,got,third,option,form,busi,card,call,special,spirit,airlin,8014012299,could,reschedul,anoth,airlin,when,call,sinc,cancel,flight,got,refund,could,longer,help,us,when,talk,manag,ticket,counter,state,noth,could,thank,spirit,airlin,screw,littl,kid,disney,vacationnev,again,spirit,airlin",Negative,1
1654,"never,ever,again,spirit,airlin,sucksssssssss,omg,total,worth,you,think,your,get,good,deal,see,flight,cheap,think,make,pay,10,board,pass,haha,We,wait,line,2,hour,just,check,bag,thank,god,got,airport,earli,some,peopl,littl,kid,stand,line,enough,peopl,ticket,counter,help,check,peopl,absolut,horribl,peopl,complain,everyon,mad,We,final,check,get,secur,run,gate,flight,delay,they,told,us,flight,attend,never,show,omg,We,board,plane,final,get,seat,ummmm,tray,isnt,even,tray,I,couldnt,fit,ipad,If,your,someon,work,laptop,fli,not,plane,So,I,decid,Im,go,close,eye,I,tri,reclin,seat,No,not,happen,seat,dont,reclin,you,sit,stiff,like,darn,soldier,someth,want,glass,water,nope,zero,I,didnt,care,though,In,opinion,compani,worst,custom,servic,make,go,away,fli,bad,experi,I,would,rather,pay,deal,I,want,check,like,normal,airlin,get,plane,relax,get,I,go,I,hate,spirit,experi,they,arent,call,worst,airlin,noth",Negative,1
1655,"thi,worst,expier,board,830,they,didnt,start,till,920ish,they,left,runway,come,back,gate,bad,radio,We,sat,5,hour,saw,steward,stewardess,leav,told,us,flight,cancel,and,next,flight,avali,9pm,next,day,I,lost,vacat,day,I,cant,wait,find,I,still,pay,day,car,rental,place",Negative,1
1656,"sat,row,1,fine,notic,flight,gener,full,I,think,bottl,water,could,given,free,I,could,care,less,snack,pop,all,crew,collect,trash,flight,realli,dont,work,I,would,fli,direct,flight,option",Negative,1
1657,"If,zero,star,option,airlin,would,get,I,understand,thing,happen,delay,cancel,way,handl,spirit,unprofession,excus,I,airlin,cancel,delay,handl,class,profession,spirit,far,the,custom,servic,rep,rude,would,make,fun,custom,call,liar,face,flight,cancel,proceed,yell,passeng,talk,us,like,commun,even,sign,line,line,then,attitud,state,everyon,clear,okay,noon,say,didnt,know,If,dont,want,deal,custom,get,differ,job,As,someon,work,custom,servic,I,act,way,manag,servic,rep,I,would,fire,question,ask,the,updat,got,flight,limit,email,alert,got,2,updat,rep,7,hour,airport,then,got,mad,ask,updat,noth,hour,our,consol,prize,7,food,voucher,got,everyth,dunkin,donut,close,cant,gurante,get,flight,tomorrow,got,refund,needless,say,I,didnt,even,think,rebook,I,got,refund,I,fli,airlin,sure,advis,anyon,ask,well,you,find,better,servic,profession,certainli,better,valu,anoth,airlin,I,realli,think,spirit,need,rethink,custom,servic,rep,manag,act,expect,continu,compani",Negative,1
1658,"worst,airlin,ever,they,cancel,flight,told,us,could,take,care,chang,prepaid,bag,ticket,counter,next,day,charg,us,unconscion,amount,said,taken,care,bag,night,their,busi,model,base,exorbit,hidden,fee,I,thought,price,structur,worth,short,weekend,trip,dont,need,lot,baggag,I,never,fli,spirit,updat,the,rebook,flight,yet,materi,We,wait,gate,there,answer,gate,agent,updat,updat,Ha,wow,doe,baggag,complaint,seem,trivial,the,flight,never,happen,they,told,us,reason,delay,pilot,miss,lie,fellow,travel,talk,pilot,said,wait,instruct,It,shame,lie,eventu,rebook,flight,I,found,oneway,ticket,anoth,airplan,good,enough,base,I,go,150,onlin,I,didnt,get,time,I,thought,optimist,miss,pilot,would,show,It,turn,never,second,aircraft,came,cleveland,take,us,boston,who,know,spirit,thought,term,realist,odd,broken,plane,fix,the,flight,cancel,around,3,all,us,passeng,buy,insan,expens,one,way,ticket,airlin,order,go,home,one,day,suppos,the,peopl,didnt,panic,buy,one,way,ticket,got,rebook,unit,paid,spirit,monday,morn,flight,suppos,leav,saturday,night,the,rest,us,stuck,expens,one,way,ticket,finger,cross,spirit,actual,refund,us,cost,flight,never,happen,Oh,baggag,fee",Negative,1
1659,"cannot,Be,rate,it,truli,bad,cheapest,overallbut,have,pay,carryon,assign,seat,water,everyth,elseon,top,like,bench,seat,seat,Do,not,reclin,No,cushion,tush,honestli,overal,cost,would,american,delta,unit,If,still,plan,take,spiritb,prepar,delay,veri,uncomfort,flight",Negative,1
1660,"As,I,write,715am,I,wait,daughter,who,flight,land,645,I,check,spirit,web,page,flight,statu,I,left,home,40,min,drive,airport,said,time,I,call,cleveland,hopkin,direct,inform,flight,due,810am,check,spirit,flight,statu,still,say,time,My,daughter,text,got,plane,flight,30,min,late,So,Im,think,sinc,said,time,make,airwrong,I,read,bad,review,spirit,Im,ad,one,yelp,I,would,advis,anyon,pick,someon,spirit,flight,tell,take,uber,agre,previou,review,I,would,rate,spirit,major,neg,yelp,wont,let",Negative,1
1661,"updat,the,compani,experienc,mass,walkoff,pilot,employe,result,mass,cancel,flight,61715,the,compani,jeopardi,like,exist,next,week,I,go,tell,DO,your,research,understand,your,get,that,best,advic,I,give,the,hard,honest,realiti,spirit,organ,train,staff,courteou,commun,practic,inform,gate,staff,aircraft,issu,they,utterli,disorgan,fli,flight,will,delay,If,check,stat,flightawar,see,given,flight,less,25,ontim,departur,their,weather,polici,stricter,airlin,delay,cancel,flight,due,nonelectr,precipit,such,delay,rippl,thru,entir,spirit,US,network,daili,basi,these,sacrific,one,must,accept,choos,fli,bare,fare,Do,research,flexibl,open,mind,If,uphold,wont,unpleasantli,surpris,good,luck,fellow,spirit,travel,may,odd,ever,favor",Negative,1
1662,"If,could,give,star,I,would,the,witch,ticket,termin,look,like,smell,shit,total,rude,grant,nobodi,line,walk,away,check,bag,tsa,start,act,like,cheer,leader,pretend,enthusiast,thi,5172015,2pm,total,unprofession,never,uncourt,servic",Negative,1
1663,"I,recent,flew,spirit,airlin,cleve,februari,I,love,spirit,much,instead,upset,isnt,It,cheap,airlin,seat,row,small,cramp,the,tri,trick,pay,fli,smart,food,drink,extra,bring,empti,water,bottl,secur,fill,you,pay,extra,check,baggag,you,pay,extra,carri,you,get,1,person,item,pretti,full,student,size,backpack,fit,seat,you,prepay,bag,If,dont,show,carri,like,100,smart,read,ahead,sometim,late,dont,care,it,cheap,flight,instead,usual,50lb,check,bag,40lb,I,love,the,amount,time,ive,flown,less,25,way,too,mani,count,ive,flown,detroit,latrob,cle,new,2015,happi,news,If,problem,spirit,air,need,complain,just,tell,pillow,ive,call,realli,dont,care,love,spirit,hate,spirit,their,facil,cleveland,fine,noth,much,say,I,think,flight,actual,time",Positive,0
1664,"stay,one,night,famili,summer,I,stay,sever,nearbi,similar,hotelswith,hyatt,place,former,favorit,I,tell,springhil,suit,blow,other,away,In,fact,Im,kind,angri,I,didnt,discov,sooner,the,pro,super,friendli,staff,super,clean,room,hotel,great,complimentari,breakfast,free,popcorn,cooki,coffe,larger,minifridg,room,the,con,shower,need,steril,mat,insid,our,bathroom,dark,poor,light,No,bar,hotel,everyth,els,great,We,tri,pool,night,veri,comfort,kid,love,stay,would,stay",Positive,0
1665,"well,far,stay,isnt,pleasant,one,nonsmok,I,given,reek,cigarett,smoke,it,strong,wife,troubl,sleep,get,headach,I,check,earlier,I,went,brother,hous,I,check,didnt,get,back,1am,I,call,500,number,hour,told,wasnt,anyth,could,done,I,wait,8am,front,desk,open,thi,unaccept,I,ask,non,smoke,room,reason,get,one,smell,like,someon,smoke,month,ridicul,I,hope,open,morn,accommod,us",Negative,1
1666,"I,high,expect,hotel,routin,disappoint,thi,experi,lie,somewher,middl,I,arriv,realli,late,night,greet,friendli,host,front,desk,all,employe,I,interact,friendli,the,morn,breakfast,typic,total,accept,It,realli,busi,thing,littl,need,replenish,staff,work,hard,I,problem,the,hotel,seem,clean,fro,hall,room,I,thi,slightli,older,hotel,room,littl,smaller,I,use,springhil,mayb,could,use,littl,updat,the,bed,comfort",Negative,1
1667,"one,best,where,I,begin,We,stay,2,differ,springhil,suit,noth,wonder,experi,sinc,I,wheelchair,user,I,requir,access,room,I,find,good,rate,net,need,call,confirm,room,set,onc,I,know,room,fit,need,I,make,reserv,tri,get,internet,rate,close,the,young,man,took,reserv,said,would,match,internet,price,wherea,I,call,nearbi,hyatt,want,charg,25,they,didnt,get,busi,when,I,made,reserv,I,request,earli,checkin,sinc,I,would,drop,car,repair,earli,morn,when,got,hotel,930am,gave,name,said,room,readi,I,impress,they,gave,us,littl,goodi,bag,water,cooki,most,hotel,want,sell,water,the,room,spaciou,brite,had,frig,microwav,there,also,nice,couch,hideab,the,bathroom,roomi,easi,navig,the,neg,shower,while,rollin,shower,shower,seat,way,person,sit,seat,could,reach,control,shower,head,someon,wasnt,think,day,the,room,clean,comfort,had,great,night,sleep,king,bed,It,quiet,also,the,morn,breakfast,coffe,roll,they,scrambl,egg,canadian,bacon,sausag,patti,there,real,made,hot,oatmeal,number,item,could,add,fruit,nut,there,bread,item,like,english,muffin,bagel,croissant,muffin,bread,there,orang,appl,juic,plu,milk,yogurt,you,could,even,make,waffl,ye,hot,coffe,tea,avail,In,past,14,month,occas,book,4,differ,hotel,truli,say,springhil,suit,gave,us,enjoy,stay,We,paid,got,less,place,ye,recommend,springhil,book,need",Positive,0
1668,"locat,about,15,minut,away,downtown,phoenix,free,onsit,park,howev,hotel,locat,intuit,oneway,local,street,entranc,easi,drive,slight,hassl,drive,you,need,drive,groceri,store,within,5,minut,walk,distanc,price,about,75,per,night,tax,fee,2,queen,suit,sofa,bed,room,clean,bathroom,high,pressur,shower,head,comfort,sofa,bed,easi,pull,bottom,deck,sofa,bed,free,wifi,I,walk,downstair,ask,password,strong,AC,set,temperatur,low,65,F,that,aw,cold,other,amen,A,small,fit,gym,treadmil,ellipt,machin,dumbbel,rack,small,pool,free,popcorn,coffe,hot,water,tea,bag,lobbi,complimentari,breakfast,honestli,surprisingli,comfort,stay,minu,strong,AC,control,due,folk,adjust,temperatur,middl,night,footbal,team,battl,field,posit,I,battl,temperatur,control",Positive,0
1669,"the,best,hotel,experi,ive,ever,To,start,front,desk,area,coffe,tea,trim,popcorn,cart,cooki,even,lollipop,throughout,day,welcom,sight,hour,travel,A,clean,room,nonnegoti,hotel,deliv,everi,inch,spotless,includ,insid,larg,minifridg,microwav,kitchen,sink,the,room,amen,outstand,plug,outlet,everi,cabl,imagin,quiet,ac,excel,shower,larg,comput,desk,the,breakfast,outstand,egg,spinach,salsa,oatmeal,cereal,muffin,bread,bagel,delici,fresh,cut,fruit,yogurt,varieti,milk,juic,waffl,there,vend,machin,I,initi,disappoint,howev,well,stock,shelv,front,desk,wider,varieti,snack,drink,vend,machin,also,frozen,meal,inroom,microwav,dure,stay,I,notic,girlfriend,ring,miss,We,look,room,luck,after,girlfriend,made,initi,report,I,went,speak,ashley,front,desk,she,pleasant,good,eyecontact,didnt,respond,like,didnt,care,asskissi,the,manag,tana,found,ring,vacuum,and,make,us,feel,eas,said,top,housekeep,would,tend,room,remaind,stay,can,believ,servic,I,return,phoenix,decemb,januari,although,hotel,central,locat,I,probabl,stay",Positive,0
1670,"hotel,central,locat,right,i17,price,fair,small,hotel,nation,chain,I,stay,one,par,room,good,carpet,filthi,outsid,shade,tornnot,enough,drawer,space,outsid,shade,inadequ,keep,light,morn,ceil,thin,could,hear,peopl,walk,upstair,bed,OK,could,newer,need,breakfast,good,staff,replenish,quick,enough,staff,friendli",Negative,1
1671,"If,look,budget,lodg,excel,choic,the,room,fanci,upgrad,the,bed,comfort,room,spaciou,one,person,microwav,bonu,the,breakfast,buffet,impress,select,includ,sever,healthi,option,what,make,properti,superb,staff,gener,manag,front,desk,clerk,everyon,I,encount,offer,big,smile,went,beyond,fulfil,request,youll,good,night,sleep,wallet,thank",Positive,0
1672,"We,stay,earlier,month,realli,great,We,came,4,long,drive,ladi,front,desk,accommod,I,commend,nice,alert,4,there,stain,floor,room,price,still,definit,worth,the,fit,center,small,okay,I,got,I,everi,employe,I,encount,nice,profession,I,would,definit,stay",Positive,0
1673,"stay,first,night,trip,veri,nice,huge,spaciou,room,clean,paul,mitchel,product,husband,like,shower,No,complaint,friendli,staff,definit,recommend",Positive,0
1674,"stay,3,night,when,I,made,reserv,I,ask,1,room,doubl,travel,kid,when,show,take,2,room,overbook,doubl,husband,went,earli,clean,car,windshield,coupl,hour,later,went,car,windshield,broken,went,front,desk,told,manag,would,get,back,never,happen,breakfast,ok,dont,mind,wait,sinc,everyth,ran,pretti,quick,will,never,stay",Negative,1
1675,"stay,four,night,town,famili,reunion,We,stay,marriott,hotel,almost,exclus,bit,disappoint,locat,while,room,clean,term,suit,use,loos,there,one,small,drawer,hold,cloth,the,closet,consist,3,foot,rod,open,area,8,hanger,the,bed,comfi,remain,unmad,one,day,even,though,room,day,complimentari,breakfast,standard,they,bottl,water,everi,day,lot,soda,vitamin,water,plain,water,they,offer,water,dispens,small,cup,want,make,trip,downstair,thirsti,I,dont,think,I,would,recommend,unless,option",Negative,1
1676,"On,road,trip,across,countri,took,chanc,along,way,stop,wherev,need,break,without,reserv,excel,welcom,front,desk,arriv,the,suit,two,queen,bed,great,three,us,clean,modern,great,bed,breakfast,hot,item,bacon,egg,would,stay",Positive,0
1677,"the,best,hospit,servic,ever,fahad,front,desk,accommod,friendliest,the,hotel,clean,well,maintain,fahad,josh,let,us,parti,lobbi,four,night,stay,they,made,stay,5,star,experi,thank,much,help",Positive,0
1678,"thi,hotel,busi,weekend,I,visit,time,front,desk,short,staf,nois,room,nearbi,i17,problem,there,mani,hotel,area,ill,stay,somewher,els,futur",Negative,1
1679,"our,stay,hotel,one,worst,ever,I,never,written,neg,review,even,made,complaint,springhil,suit,great,disappoint,We,phoenix,big,famili,get,togeth,thanksgiv,I,want,nice,pleasant,place,three,us,No,luck,checkin,fast,cheer,that,good,got,upon,enter,room,found,dresser,remov,leav,empti,space,wasnt,allow,nowher,put,nonhang,cloth,So,live,suitcas,well,I,dont,like,complain,trivial,matter,I,said,noth,the,next,day,thanksgiv,left,room,1100,AM,return,900pm,the,room,even,madeup,I,final,found,desk,clerk,told,hi,respons,Oh,housekeep,gone,day,anyth,els,yeah,towel,all,wet,floor,for,mani,three,okay,ill,bring,He,didnt,and,room,closest,desk,25,feet,final,1000,wife,went,get,later,I,open,sofa,bed,find,unmad,open,inch,TV,stand,I,squeez,space,bad,mistak,A,hidden,steel,project,put,gash,leg,right,pant,good,thing,I,band,aid,bleed,the,next,morn,upon,checkout,I,drag,young,femal,clerk,away,person,convers,anoth,employe,could,sens,annoy,told,problem,encount,stay,could,say,Oh,sorri,that,guess,ill,write,neg,report,place,complain,marriott,manag,with,made,pffff,sound,turn,back,resum,convers,well,I,annoy,defici,realli,piss,attitud,dure,email,exchang,coupl,day,later,asst,manag,blame,us,absent,maid,servic,say,donotdisturb,sign,that,sign,taken,left,1100,maid,saw,us,leav,hall,two,door,and,one,even,bother,ask,leg,right,the,problem,bad,enough,indiffer,realli,steam,If,still,choos,stay,dont,say,werent,warn",Negative,1
1680,"the,staff,friendli,room,cute,We,stay,road,comfort,suit,room,smaller,doubl,price,thi,place,much,better,vibe",Positive,0
1681,"youll,probabl,never,stay,locat,mani,place,downtown,check,enjoy,stay,springhil,suit,found,staff,nice,understand,came,late,front,desk,agent,quick,key,wish,well,told,breakfast,internet,option,morn,enjoy,continent,breakfast,plu,hot,option,dine,area,lobbi,great,room,feel,nice,flat,screen,tv,also,front,porch,dine,tabl,shadi,catch,breez,becam,perfect,lunch,spot,salad,grant,late,check,sunbath,pool,wade,around,gener,sweat,lot,also,small,gym,treadmil,bike,ellipt,use,look,intent,pass,room,clean,bed,comfort,air,condit,kitchenett,perfect,1,night1,day,stay,best,even,though,check,2pm,held,luggag,tour,9,continu,let,use,facil,wait,ride,approxim,5,hour,late,without,would,liter,street",Positive,0
1682,"My,famili,I,spent,7,week,hotel,reloc,arizona,yaseen,one,manag,wonder,He,profession,courteou,need,someth,respons,russel,work,front,desk,awesom,russel,help,us,resolv,question,the,clean,ladi,sweet,your,walk,distanc,arizona,mill,nice,shop,I,recommend,hotel",Positive,0
1683,"I,stay,two,separ,occas,travel,phoenix,area,spring,train,both,time,stay,pleasant,rel,comfort,the,room,clean,I,alway,felt,safe,two,prioriti,stay,motel,obvious,motel,6,I,dont,know,peopl,surpris,find,towel,thin,anyth,like,mayb,stay,marriott,200,night,the,locat,conveni,pretti,much,anyth,east,valley,mall,restaur,etc,I,feel,properti,excel,valu,money,especi,consid,temp,expens,place,stay",Positive,0
1684,"Ok,photo,post,peopl,previous,not,place,justic,I,move,cross,countri,came,across,place,googl,search,look,safe,clean,place,wont,break,bank,I,greet,jefferi,He,profession,polit,He,answer,question,I,sever,He,gave,servic,I,get,hilton,I,wasnt,sure,expect,I,open,door,room,super,modern,new,vinyl,hardwood,floor,modern,curtain,bed,furnitur,match,decor,I,impress,So,much,I,write,review,thi,place,get,credit,deserv,great,valu,thank,I,enjoy,stay",Positive,0
1685,"stay,weekend,staff,friendli,help,the,room,clean,I,would,recommend,It,conveni,locat",Positive,0
1686,"I,travel,lot,worst,place,I,ever,stay,the,bed,sheet,bathroom,kitchen,towel,dirti,the,bathroom,nasti,stain,wall,rust,tub,I,chang,room,first,night,power,went,1030,pm,never,came,back,sinc,offic,close,I,couldnt,get,anoth,room,next,day,the,new,room,electr,dirti,previoi,room,It,smell,like,cigarett,smoke,the,floor,dirti,the,good,thing,I,say,tv,work,cabl",Negative,1
1687,"the,manag,complet,bitch,the,staff,accommod,ever,the,room,bug,stink,like,smoke,the,toilet,big,shit,I,check,they,brought,new,towel,dirti,I,would,never,ever,recommend,anyon,book,hotel",Negative,1
1688,"went,dinner,date,month,ago,My,dine,companion,I,got,food,poison,neither,us,surpris,the,food,handl,left,much,desir",Negative,1
1689,"for,bar,while,look,place,easter,brunch,I,saw,sunnyledg,appear,sever,time,search,they,longer,easter,brunch,martini,bar,mani,peopl,seem,rave,I,stop,think,twice,upon,see,5,review,yelp,least,2,year,old,I,threw,caution,wind,arriv,earli,friday,even,just,get,work,I,came,alon,the,locat,histor,landmark,mansion,built,1889,reason,deserv,singl,star,the,mansion,lobbi,bar,appear,beauti,kept,the,wall,dark,decor,wood,stain,glass,the,furnitur,eleg,stuffi,bar,obvious,den,librari,convert,the,bar,rather,small,hous,four,2seat,tabl,4top,8,space,bar,behind,bar,light,shine,small,collect,liquor,bottl,the,top,bar,tabl,inlaid,tile,pattern,candl,spread,throughout,I,brows,martini,menu,find,much,would,suit,palat,sound,sweeter,far,martinitequila,cointreau,orang,juic,closer,margarita,martini,jose,cuervo,top,shelf,doesnt,send,good,impress,margarita,I,stuck,classic,order,basic,dri,gin,martini,without,garnish,It,made,quickli,without,love,shake,instead,stir,put,unchil,glass,not,much,love,bottl,shelf,could,call,midrang,bottl,use,drink,other,right,bottom,barrel,banker,club,gin,choic,burnett,flavor,vodka,base,drink,menu,the,martini,camenot,fill,top,seem,measur,precis,includ,garnish,strong,littl,vermouth,given,alcohol,devoid,flavor,ethanol,hint,citru,I,found,I,drank,food,longer,avail,hotel,longer,serv,restaur,even,though,signag,still,place,throughout,build,I,quietli,finish,drink,close,tab,how,much,room,temperatur,banker,club,cost,A,cool,9,It,appear,somewher,last,two,year,hotel,must,come,upon,hard,time,new,manag,If,stay,hotel,need,drink,hop,cab,walnut,street,At,least,hassl,eas,much,better,drink",Negative,1
1690,"So,I,alway,heard,good,thing,sunnyledg,never,stop,I,went,junior,year,cmu,biggest,mistak,first,2,year,and,ye,I,fake,ID,I,could,get,place,well,sunnyledg,kind,bed,breakfast,type,lodg,friday,68,happi,hour,12,price,martini,these,martini,unbeliev,they,pretti,strong,tast,delici,they,mani,differ,martini,menu,choos,onetwothreefour,take,bit,time,decid,time,reorder,So,martini,come,regular,martini,glass,well,also,get,leftov,martini,mix,pour,small,glass,contain,they,put,dri,ice,glass,pour,drink,drink,actual,start,bubbl,puff,whisp,smoke,cool,there,also,larger,piec,dri,ice,glass,contain,keep,extra,martini,cool,your,readi,drink,onc,finish,first,glass,pour,what,contain,martini,glass,voila,come,second,martini,grant,martini,kind,expens,half,price,happi,hour,pretti,much,get,2,martini,price,one,they,also,free,tini,buffet,appet,differ,thing,time,ive,chees,cracker,bruschetta,cole,cut,cracker,chees,etc,the,menu,isnt,bad,either,I,duck,wrap,slider,one,time,the,fri,differ,not,bad,except,the,issu,I,food,serv,realli,small,arent,worth,money,spend,go,empti,stomach,end,order,4,martini,8,total,drink,need,get,someth,eat",Positive,0
1691,"all,previou,review,dine,hotel,I,stay,2,night,sunday,monday,nice,hotel,It,grand,old,mansion,built,circa,1886,design,histor,landmark,definit,old,school,hotel,internet,basic,TV,room,spotless,quiet,speckless,the,place,certain,charm,If,like,hotel,quiet,quaint,littl,quirki,place,stay,locat,next,carnegi,mellon,univers,within,walk,distanc,univers,pittsburgh,the,surround,neighbourhood,fill,similar,old,well,kept,mansion,1880,make,pleasant,walk,I,return,hotel,next,trip,pittsburgh,would,5,star,I,coffe,maker,room,staff,alway,readi,caraf,charg,I,prefer,wake,dress,go,first,coffe",Positive,0
1692,"who,delet,review,sunnyledg,back,april,I,met,girl,drink,sunnyledg,We,heard,good,thing,place,great,martini,menu,when,arriv,howev,differ,stori,We,met,door,hostess,I,presum,take,arriv,kindli,seem,annoy,We,shrug,went,bar,the,bartend,someth,els,seem,varieti,drug,He,act,last,quaalud,posess,move,subtl,grace,often,reserv,miss,univers,pageant,constest,and,that,say,someth,the,bartend,would,disappear,long,period,time,would,hear,odd,sound,come,kitchen,mostli,sound,silverwar,bang,around,It,hostess,bartend,throw,cutleri,attempt,get,us,think,hell,go,We,2,hour,time,saw,bartend,total,4,time,most,time,hide,kitchen,even,came,time,get,check,took,15,minut,return,card,terribl,servic,night,otherwis,reput,place,I,plan,return,I,hope,isnt,delet,I,make,sure,well,known,take,print,copi,put,around,sunnyledg,use,everi,contact,I,get,print,post,gazett,citi,paper,I,mean,I",Negative,1
