,Review,Ratings,class
1641,"I,get,take,least,twice,past,8,month,I,cant,believ,I,havent,review,yet,everi,singl,time,food,fresh,good,price,reason,I,made,mistak,go,somewher,closer,hous,recent,price,doubl,qualiti,half,good,taka,sushi,keep,great,work,guy",Positive,1
1642,"thi,place,definatli,mine,boyfriend,favourit,spot,sushi,newmarket,the,food,alway,look,delici,tast,fresh,We,found,price,great,seem,littl,lower,spot,area,the,loyalti,card,great,idea,definatli,make,us,return,custom",Positive,1
1643,"Oh,let,start,say,sushi,itto,aurora,way,better,place,food,that,number,one,unfortun,I,sushi,crave,today,sushi,itto,isnt,open,sunday,So,I,ventur,place,My,famili,I,use,come,everi,weekend,got,littl,tick,servic,rude,gener,decid,stop,come,henc,found,sushi,itto,I,decid,come,anyway,tri,the,food,isnt,bad,noth,write,home,wouldnt,make,give,one,star,what,deserv,one,star,pompou,ass,serv,us,He,nerv,come,said,wast,food,never,I,ever,someon,say,I,never,wast,there,one,time,masa,toronto,I,couldnt,finish,went,cash,offer,pay,bring,food,home,thi,charg,8,I,happi,pay,tip,veri,well,anyway,horribl,waiter,said,took,mani,plate,food,sure,he,old,blind,mix,tabl,plate,done,So,sorri,I,didnt,know,I,eat,everi,bean,sprout,plate,shrimp,tail,believ,done,the,thing,I,return,gener,tao,chicken,liter,sweet,deep,fri,soggi,bread,hint,recogniz,chicken,So,come,tell,I,piss,beyond,belief,cant,finish,meal,I,get,cash,ask,come,see,he,done,serv,tray,I,tell,bill,whatev,want,Im,never,come,back,where,say,whatev,good,way,keep,custom,He,charg,5,extra,1,person,meal,think,I,didnt,catch,pleas,reveng,dish,best,serv,cold,here,mine,bill,come,41,I,dont,tip,anyon,want,ventur,anyway,I,keep,promis,I,never,come,back,and,fyi,take,look,place,ive,given,1,past,they,havent,stay,busi,long,I,know,stuff,guy,custom,servic,import,ive,never,bad,treatment,life,sushi,restaur,utterli,disrespect",Negative,0
1644,"great,experi,price,pay,I,year,lunch,dinner,the,lunch,Is,fave,I,huge,fan,extra,dinner,option,the,qualiti,fish,best,price,pay,expect,drink,free,refil,nice,the,beef,amaz,We,chow,huge,plate,everi,time,the,crunchi,roll,shrimpmayocrispi,excel,beginn,roll,our,fave,new,ice,fire,roll,crabcream,chees,deep,fri,the,tempura,alway,light,fluffi,sashimi,dinner,option,they,offer,sushi,lunch,though,they,loyalti,card,I,think,10,visit,get,next,one,free,overal,nice,experi,they,chang,manag,year,kept,competit,sushi,shop",Positive,1
1645,"usual,good,servic,fast,staff,friendli,alway,interact,kid,the,best,eat,sushi,place,around",Positive,1
1646,"thi,first,eat,sushi,experi,I,wasnt,sure,quit,expect,I,assum,go,lesser,qualiti,product,20,per,person,price,tag,I,pleasantli,surpris,the,tempura,awesom,fish,fresh,present,pleas,everyth,could,possibl,ask,sushi,crave,My,complaint,waitress,obvious,want,bare,say,3,word,us,entir,time,that,said,servic,prompt,overal,I,would,highli,recommend,place",Positive,1
1647,"thi,use,go,place,newmarket,all,you,can,eat,japanes,food,sinc,arent,mani,area,their,food,averag,the,last,time,went,last,time,left,4,piec,maki,roll,perhap,3,piec,chicken,cutlet,the,waitress,came,said,eat,everyth,I,quit,offend,regular,custom,I,knew,waitress,new,anyhow,quit,rude,said,go,charg,us,everi,piec,didnt,eat,I,think,mistaken,pay,us,meal,anyhow,experi,left,bad,tast,mouth,never,go,back,how,rude",Negative,0
1648,"the,fri,good,after,speak,chef,I,decid,updat,first,review,A,big,fan,howev,10,us,truck,took,20,minut,fri,everyon,wait,get,realli,irrit,If,get,wait,time,10,minut,I,would,def,give,5,star",Positive,1
1649,"thi,first,time,tri,tango,food,truck,We,order,sever,itemsth,steak,bowl,choripan,sandwich,spinach,empanada,fri,the,steak,steak,bowl,season,well,the,best,meat,I,outsid,gaucho,pittsburgh,It,came,spinach,grill,veget,also,delici,I,bite,husband,choripan,sandwich,It,differ,good,tast,the,food,took,longer,I,expect,readi,food,truck,I,took,first,bite,steak,I,realiz,well,worth,wait,there,doubt,I,return,truck",Positive,1
1650,"today,I,realiz,I,never,write,food,truck,what,kind,jerk,I,I,constantli,prais,amaz,restaur,pittsburgh,fail,acknowledg,delici,talent,truck,tango,amaz,uniqu,pittsburgh,their,empanada,flavor,sauc,come,also,except,they,amaz,steak,sandwich,also,delici,fresh,I,also,seen,these,fri,chicken,chees,I,let,drool,second,two,I,head,bathroom,stare,mirror,talk,excel,food",Positive,1
1651,"best,food,truck,pittsburgh,food,authent,tast,great,the,empanada,sausag,person,favorit,food,good",Positive,1
1652,"food,excel,well,season,I,order,steak,bowl,love,everi,bite,steak,tender,amaz,sauc,top,will,definit,order",Positive,1
1653,"tango,authent,argentinian,food,the,menu,includ,steak,sandwich,milanesa,empanada,beef,kabob,chorizo,salad,had,choripan,sausag,sandwich,chimichurri,onion,pepper,It,came,side,rice,great,sandwich,check,facebook,httpswwwfacebookcomtangofoodtruck",Positive,1
1654,"der,chef,ist,nett,macht,aber,auch,den,eindruck,ein,wichtigtu,zu,sein,wedeln,mit,dem,porsch,schlüssel,all,kein,problem,denn,er,war,sehr,nett,und,hat,sich,kurz,mit,in,unterhalten,da,essen,war,unterdurchschnittlich,wir,fanden,es,für,stader,verhältniss,allerd,sehr,teuer,ansonsten,nett,ambient,erstaunt,waren,wir,al,der,koch,nach,seiner,raucherpaus,ääähhh,ja,lecker,mit,einer,gefüllten,kaufland,tüte,in,restaur,ging,passt,zum,essen,welch,nach,tiefkühlkost,von,der,kaufland,billighausmark,kklassik,schmeckt,und,aussah,Wo,die,teilweis,guten,bewertungen,herkommen,kann,ich,mir,auch,nicht,erklären,da,können,nur,typisch,freundschaftsdienst,sein,fazit,erstmal,nicht,wieder,da,qualität,und,prei,nicht,im,ansatz,zusammen,passen",Negative,0
1655,"echt,tapa,sind,da,nicht,es,ist,viel,au,der,truhe,dabei,Es,schmeckt,trotzdem,gut,und,da,allyoucaneat,ist,nett,und,gut,besucht,ein,schöner,ort,im,sommer,wenn,man,draussen,sitzen,kann,da,kommt,es,einem,wie,mittelm,vor",Negative,0
1656,"klein,aber,fein,restaur,fachwerkhau,alten,hafen,modern,einrichtung,wir,wurden,freundlich,empfangen,und,bekamen,ohn,reservierung,grade,noch,einen,recht,kleinen,tisch,die,speisekart,bietet,für,jeden,geschmack,etwa,sonderwünsch,wurden,berücksichtigt,da,essen,kam,nach,kurzer,wartezeit,war,lecker,angerichtet,und,schmackhaft,un,hat,es,gut,geschmeckt,dass,wir,nächsten,urlaubstag,nochmal,dort,eingekehrt,sind",Positive,1
1657,"da,sind,kein,tapa,ein,sammelsurium,von,deutschen,tiefkühlprodukten,mit,riechlich,möhren,einzig,spanisch,war,der,chorizo,und,manchego,ich,habe,auch,deutschland,sehr,gute,tapa,bekommen,aber,dies,essen,war,sehr,enttäuschend,zudem,sind,die,preis,völlig,überzogen,da,ist,nicht,spanisch,ach,ja,da,ambient,ist,nett,PS,ich,wunder,mich,über,die,bewertungen,da,kann,gar,nicht,sein,bei,dem,essen",Negative,0
1658,"froi,froi,bald,der,sommer,da,und,es,geht,wieder,lo,entspannt,wasserfischmarkt,sitzen,dabei,lecker,wein,und,tapa,genießen,wer,braucht,schon,spananien,hab,doch,all,hier,wa,ich,besond,empfehlen,kann,ist,da,tapasbuffet,sonntag,abend,komplett,kart,rauf,und,runter,plu,richtig,sattmach,ohn,limit,ich,platz,quasi,jedesm,au,allen,nähten,danach,und,dies,herrlich,schwere,nach,2,gla,rotem,dazu,schwelg,also,sonn,gib,ga,ich,da,wieder,hin,my2cent,S",Positive,1
1659,"wir,waren,sehr,enttäusch,ein,spannisch,tapasrestaur,haben,wir,un,ander,vorgestellt,die,speisekart,ist,übersichtlich,die,preis,sind,heftig,vom,nehmen,ist,noch,keiner,arm,geworden,portion,klein,mm,sehr,klein,stehen,keinen,prei,leistungsverhältni,dort,draußen,zu,sitzen,ist,sehr,schön,trinken,dort,ja,essen,nein,dank,person,sehr,aufmerksam,freundlich,einfach,super,die,wcanlag,ist,einfach,zu,klein,ein,herrenbecken,echt,super",Negative,0
1660,"wir,waren,sehr,enttäuscht,und,hatten,un,ein,typisch,spanisch,restaur,irgendwi,ander,vorgestellt,wie,hier,schon,jemand,schrieb,war,da,essen,all,ander,al,lecker,und,bestand,zum,großteil,au,fertigprodukten,da,ambient,ist,ja,ganz,nett,aber,sonst",Negative,0
1661,"da,tapao,ist,wunderschön,gelegen,mitten,alten,fischmarkt,von,stade,man,sitzt,entwed,bei,gutem,wetter,draußen,direkt,wasser,oder,im,gemütlichen,ambient,im,restaur,da,tapao,versprüht,ein,angenehm,atmosphär,durch,die,fenster,hat,man,einen,schönen,ausblick,auf,den,alten,hafen,wir,sind,vor,2,jahren,von,hamburg,nach,stade,gezogen,und,ich,kann,al,fan,der,spanischen,küche,sagen,dass,da,tapao,kulinarisch,durchau,mithält,mit,den,spanischen,restaur,hamburg,wie,da,altamira,oder,barcelona,hut,ab,besond,schön,ist,da,sonntäglich,tappabuffet,zu,adäquaten,preisen,auch,die,weinkarten,ist,sehr,gut,wir,haben,im,tapao,mit,freunden,und,famili,unvergesslich,stunden,verbracht,der,servic,war,stet,freundlich,flott,und,aufmerksam,auch,sonderwünsch,werden,berücksichtigt,wir,sind,begeistert,vom,tapao,dass,wir,anlässlich,unser,hochzeit,9,dezemb,2011,den,inhab,phil,fragten,ob,er,un,für,unserer,hochzeitsfei,mit,100,gästen,ein,schöne,tappabuffet,zaubern,könne,da,hat,ER,da,essen,war,hervorragend,und,überzeugt,auch,gäste,die,bi,dato,die,spanisch,küche,nicht,kannten,da,person,und,der,servic,war,einfach,super,ein,toll,abgestimmt,und,eingespielt,team,phil,der,inhab,vom,tapao,hat,es,sich,nicht,nehmen,lassen,unser,feier,vor,ort,persönlich,mit,seinem,person,zu,begleiten,unser,feier,war,einfach,toll,wir,und,unser,gäste,waren,allesamt,begeistert,dazu,hat,phil,zu,einem,sehr,großen,teil,beigetragen,durch,sein,tollen,speisen,und,getränk,sein,engag,mitreißend,begeisterung,und,esprit,gepaart,mit,einer,guten,portion,guter,laun,vielen,dank,nochmal,wir,empfehlen,da,tapao,ausdrücklich,mit,gutem,gewissen,weiter,für,einen,restaurantbesuch,oder,al,cater,und,partyservic,für,privat,feiern,oder,event,wir,wünschen,phil,heiko,filsack,und,seinem,team,all,gute,für,da,jahr,2012,und,weiterhin,ein,genussvol,und,erfolgreich,zukunft,K,M",Positive,1
1662,"hallo,ich,bin,toro,ich,bin,gestern,auch,hier,im,tapao,mit,meinen,freunden,tapa,essen,gewesen,und,dann,lese,ich,etwa,al,kritik,dann,werd,ich,auch,mal,dazu,schreiben,wir,haben,ein,3er,tapastel,und,zwei,fischtel,sowi,wein,und,wasser,bestellt,al,wein,haben,wir,einen,macia,batl,und,ein,proto,verdejo,zu,un,genommen,da,essen,war,toll,angerichtet,und,auch,für,mich,vielfrass,ausreichend,es,wurd,aioli,und,brot,immer,nachgereicht,und,noch,nicht,mal,berechnet,ich,find,da,der,koch,kreativ,ist,und,manch,kritik,nicht,ordnung,ist,wenn,man,schreibt,da,der,wein,einfach,ok,ist,muss,ich,dem,wieddersprechen,derjenig,sollt,sich,mal,den,feinschmeck,anschauen,da,sind,top,bewertungen,zur,sauberkeit,kann,ich,nur,sagen,da,all,ordnung,war,ich,denk,da,jemand,der,ein,schlecht,kritik,schreibt,nur,neidisch,ist,wir,kommen,wider,der,laden,ist,toll,und,hat,abend,da,best,romantisch,ambient,gruß,der,toro,und,sein,freund,es,gibt,ein,allt,sprichwort,wo,erfolg,ist,da,ist,auch,der,neid",Positive,1
1663,"fuer,ein,span,rest,haett,man,sehr,viel,mehr,erwarten,koennen,die,sog,fischplatt,bestand,au,shrimp,und,gamba,unterschiedlich,groess,haben,trocken,gegart,flusdkrebs,darauf,zu,suchen,fischh,null,aioli,einfach,nur,knobi,viel,zu,massiv,TK,garnelenspiess,nicht,mal,gegart,polo,einfachst,huehnerstueck,ohn,geschmack,kartoffeln,mit,merrsalz,haben,die,nie,gesehen,salat,nicht,sagend,wein,ok,bedienung,allein,ueberfordert,weshalb,arbeiten,hier,nicht,mehr,kollegen,all,allem,ein,stader,gastroproblem,kein,fantasi,nur,conv,food,schade,n18cl",Negative,0
1664,"sehr,nett,und,freundlich,bedienung,da,essen,war,OK,preis,waren,auch,OK,aber,ich,würde,eher,OK,sagen,da,lokal,ist,einfach,sehr,schön,Im,sommer,ist,es,herrlich,draußen,zu,sitzen,mit,blick,auf,den,alten,hafen,all,hatt,mir,geschmeckt,und,mussst,nicht,lang,warten,sehr,schöne,bar,um,sich,mit,freunden,zu,treffen,und,sich,von,geschicht,zu,umhüllen",Positive,1
1665,"wir,waren,zum,klass,büfett,sonntag,abend,da,Es,ist,ein,toll,büfett,mit,kalten,und,warmen,speisen,Es,wird,ständig,nachgelegt,der,wein,dazu,ist,passend,die,bedienung,ist,sehr,aufmerksam,und,freundlich,der,wirt,ist,ein,klass,gastgeb,wir,haben,un,sehr,wohl,gefühlt,Im,winter,ist,es,gut,zu,reservieren,Am,montag,sollt,man,die,zähne,sehr,gut,putzen",Positive,1
1666,"wir,haben,da,tapao,190411,besucht,klein,nett,bar,mit,der,möglichkeit,draußen,zu,sitzen,tapa,sind,sehr,gut,beim,prei,leistungsverhältni,kenn,ich,ander,bar,restaur,wo,da,verhältni,noch,einen,schwung,besser,ist,daher,diesem,bereich,besser,jedoch,nicht,top,einzig,die,musik,wollt,un,nicht,der,richtung,passen,etwa,latino,würde,schon,gut,tun",Positive,1
1667,"In,der,wunderschönen,stader,altstadt,direkt,alten,hafen,gelegen,kann,man,hier,im,sommer,großartig,vor,dem,lokal,sitzen,und,die,toll,atmosphär,der,stadt,und,da,bunt,treiben,rund,um,wasser,genießen,ohn,störenden,straßenlärm,denn,die,zone,um,den,hafen,ist,verkehrsberuhigt,aber,auch,der,gastraum,ist,sehr,ansprechend,Es,gíbt,ein,toll,auswahl,weinen,und,speisen,besond,zu,empfehlen,ist,aber,da,sonntäglich,tapasbüffet,ein,wirklich,große,tapasauswahl,von,guter,qualität,und,die,einzelnen,plattenschüsseln,werden,ständig,wieder,nachgefüllt,es,gibt,auch,bei,den,begehrteren,leckereien,kein,engpäss,super,servic,von,sehr,freundlichen,gastgebern",Positive,1
1668,"Im,tapao,war,ich,erst,einmal,und,hab,leider,auch,nicht,gegessen,daher,dreht,sich,dieser,beitrag,um,den,servic,und,da,ambient,wir,waren,abend,auf,der,such,nach,einem,gemütlich,locat,der,man,einen,guten,wein,bekommen,kann,da,ist,diesem,direkt,fischmarkt,gelegenen,restaur,auf,jeden,fall,möglich,Im,sommer,ist,die,straße,mit,tischen,besetzt,und,man,sitzt,gemütlich,draußen,mit,blick,über,den,kanal,und,marktplatz,Da,es,sich,einem,alten,fachwerkhau,befindet,ist,es,auch,innen,entsprechend,eingerichtet,schlicht,gemütlich,aber,nicht,altbacken,und,kitschig,man,sitzt,relativ,eng,beieinand,teilweis,alten,nähmaschinentischen,die,weinkart,ist,groß,und,man,findet,sicher,den,richtigen,tropfen,zu,einem,ordentlichen,prei,über,die,bedienung,kann,ich,mich,ebenfal,nicht,beklagen,sie,kam,zügig,war,freundlich,und,konnt,un,perfekt,über,die,angebotenen,wein,aufklären,und,ein,empfehlung,aussprechen,die,übrigen,hervorragend,geschmeckt,hatt,ich,werd,sicher,noch,mal,kommen,da,die,gericht,den,nachbartischen,groß,waren,und,gut,aussahen,ich,bericht,ob,es,geschmeckt,hat",Positive,1
1669,"direkt,alten,hafen,ein,gemütlich,klein,spanisch,restaur,mit,netter,chefin,und,zwei,interessanten,aktionen,mittwoch,paella,satt,vorsicht,platzgefahr,und,sonntag,tapasbuffet,allucaneat,beid,günstig,und,gut",Positive,1
1670,"your,luck,want,authent,northern,western,chines,food,1,food,I,highli,recommend,cold,noodl,yall,know,Im,talk,see,photo,there,mani,place,make,authent,place,the,spice,salt,right,the,lamb,skewer,also,pretti,great,told,parent,My,famili,also,love,beef,brisket,soup,and,I,person,love,eggplant,dish,best,ive,long,bean,but,get,cold,noodl,2,atmospher,right,walk,your,welcom,smell,spice,and,immedi,salivari,gland,get,action,bodi,tell,your,readi,eat,there,also,plenti,space,super,crowd,larg,tabl,itll,good,larg,parti,3,locat,conveni,locat,major,intersect,scarborough,If,your,area,definit,worth,drop,bonu,tip,membership,I,believ,20,2,year,essenti,get,5060,dish,it,super,worth,got,first,visit,amount,spent,membership,alreadi,save,first,meal,So,make,sure,ask,begin,membership,cash,though",Positive,1
1671,"great,price,pretti,authent,chines,food,western,chines,cuisin,pretti,spici,default,usual,spici,make,sure,ask,non,spici,cannot,handl,heat,the,bbq,fish,realli,juici,delici,I,also,realli,like,noodl,dumpl",Positive,1
1672,"I,love,food,found,server,friendli,averag,asian,place,that,sure,it,spaciou,feel,insid,good,accommod,group,sever,larg,round,tabl,bbq,lamb,kebab,mustord,specifi,mani,want,spicynonspici,I,tend,order,kebab,separ,batch,throughout,meal,I,eat,theyr,warm,I,also,like,stirfri,hand,pull,noodl,dish,veggi,choic,meat,I,alway,get,lamb,today,also,decid,get,xinjiang,style,bun,lamb,meat,roll,green,onion,beef,each,dish,flavour,point,I,dont,think,I,manag,take,singl,pictur,prior,dig,today,food,tempt,Be,warn,dish,pretti,greasi,par,chines,restaur,worth,everi,bite,heavili,consid,get,one,vip,membership,save,bit,price,dont,come,often,way,tend,order,lot",Positive,1
1673,"We,lamb,skewer,boil,fish,It,alright,I,lamb,skewer,elsewher,toronto,piec,wasnt,consist,fatti,flavor,good,salti,the,fish,also,mediocr,for,uptown,tho,I,would,come,back,lamb,skewer,boil,fish",Negative,0
1674,"sometim,I,forgot,read,review,I,know,order,noodl,tast,western,china,sour,spici,noodl,849,right,bad,It,wors,instant,packag,add,hot,water,version,groceri,store,the,bean,stale,tast,soup,base,right,combin,sour,spici,asid,layer,hot,oil,float,top,the,monthli,special,beef,chili,oil,reg,699,special,199,like,wechat,good,either,I,would,happi,pay,7,even,2,the,bbq,cabbag,449,still,favourit,mayb,I,order,one,per,person,noth,els",Negative,0
1675,"My,favourit,chines,restaur,toronto,and,restaur,I,dine,frequent,even,frequent,fast,food,bbq,item,highli,recommend,the,lamb,kebab,probabl,best,ive,ever,canada,the,thing,compar,one,I,actual,ate,western,china,xinjiang,provinc,the,hand,pull,noodl,cook,tradit,manner,tast,like,one,I,china,and,therer,mani,dish,choos,No,matter,chose,like,surpris,good,absolut,5,star",Positive,1
1676,"the,best,hand,pull,noodl,the,spice,the,lamb,the,dumpl,thi,place,good,My,boyfriend,bring,home,array,food,time,goe,kelli,spa,last,time,yesterday,I,home,sick,throat,infect,whenev,I,sick,I,crave,hot,sour,soup,though,dont,serv,hot,sour,soup,kind,enough,make,us,and,wow,they,put,menu,it,hot,much,depth,the,wood,ear,carrot,everyth,perfectli,cook,thi,quickli,becom,recommend,anyon,area",Positive,1
1677,"My,famili,place,mani,time,realli,enjoy,time,the,price,amaz,especi,membership,card,portion,fill,our,favorit,includ,drunk,chicken,beef,hand,pull,noodl,spici,app,the,server,friendli,well,there,plenti,space,sit,plan,bring,larger,parti",Positive,1
1678,"thi,place,perfect,conclud,end,day,trip,toronto,dad,My,dad,I,got,bonein,chicken,roti,didnt,know,toronto,wed,thought,trinidad,It,could,better,sorrel,certainli,worth,bring,star,If,I,ever,back,toronto,ill,probabl,tri,fri,bake,mayb,move,time,appetit,permit,yelp,toronto,hard,navig,conflict,review,domin,top,restaur,without,filter,point,I,spent,hour,brows,place,didnt,say,way,better,x,place,street,food,perfectli,season,better,eat,x,place,street,place,worst,season,food,blech,I,turn,cheap,filter,yelp,find,place,all,rate,categori,seem,genuin,are,expens,restaur,game,yelp,toronto",Positive,1
1679,"I,love,tasti,My,mom,love,special,jerk,chicken,everi,year,visit,summer,make,sure,meal,thi,time,I,could,take,dad,tasti,N,got,new,fan,D,stay,awesom,alway",Positive,1
1680,"after,arriv,toronto,head,directli,tasti,caribbean,restaur,the,jerk,chicken,plate,delici,gener,serv,rice,bean,cole,slaw,the,wait,staff,friendli,alway,help,new,locat,easi,find,A,must,authent,caribbean,food,We,cant,wait,return",Positive,1
1681,"tasti,carribean,hidden,middl,spadina,surround,lot,chines,restaur,thi,place,incred,delici,the,cook,definit,know,theyr,everyth,perfectli,season,well,cook,best,carribean,food,ive,ever",Positive,1
1682,"I,would,go,I,live,toronto,good,price,7,daili,lunch,special,ask,order,12,dish,lunch,special,fill,miss,dont,inquir,see,sign,I,went,jerk,chicken,although,moist,flavor,I,would,opt,curri,next,time,I,like,sauc,food",Positive,1
1683,"one,favourit,lunch,joint,citi,afford,tasti,fill,it,20,min,work,I,still,tri,make,trek,whenev,Im,crave,jamaican,food,lunch,there,ritz,closer,I,enough,sens,wast,money",Positive,1
1684,"been,least,3,time,I,think,went,least,chang,locat,ive,also,never,jerk,chicken,come,toronto,I,know,eat,least,three,differ,jerk,chicken,I,say,place,one,definit,best,place,get,jerk,chicken,their,jerk,chicken,practic,fall,bone,season,well,they,also,great,locat,uoft,student,pretti,good,price,their,jerk,chicken,special,small,cubular,box,6,I,rememb,correctli,9,regular,box,that,twice,size,special,11,larg,mayb,80,larger,regular,Im,eyebal,size,I,didnt,includ,tax,multipli,everyth,113,final,price,1010,would,recommend,unless,your,fan,pick,bone,I,mean,chicken,they,debon,version,jerk,chicken,I,think,dollar,extra,though,want,I,havent,tri,sinc,year,back,iunno,mani,tini,bone,actual,remov",Positive,1
1685,"went,quick,cheap,lunch,order,veggi,meal,consist,larg,portion,rice,channa,veget,everyth,tast,amaz,first,bite,surprisingli,even,veget,strang,allur,tast,I,happi,not,long,howev,I,got,thirsti,I,suspect,use,msg,disappoint,pretti,good,bang,buck,I,dont,know,ill,back",Negative,0
1686,"good,stuff,1010,would,come,meat,tender,fill,good,select,sauc,good,price,good,eat,left,pretti,satisfi",Positive,1
1687,"best,lunch,deal,U,T,area,599,14,chicken,rice,veggi,jerk,chicken,spice,right,coleslaw,amaz,great,lunch,spot,fast,servic,definit,recommend,your,area",Positive,1
1688,"Im,littl,conflict,write,review,I,enjoy,meal,I,found,quit,bit,room,slight,improv,wouldv,made,thing,far,better,I,opt,boneless,goat,roti,jerk,chicken,quarter,portion,chana,inhous,pepper,sauc,thi,chicken,delici,nice,smoki,pleasantli,spici,season,skin,littl,soggi,didnt,char,crispi,I,realli,look,good,jerk,chicken,what,I,realli,look,forward,roti,channa,the,roti,shell,light,flaki,delici,the,dhalpuri,super,aromat,compliment,curri,goat,perfectli,My,quam,goat,quit,gristli,I,find,best,curri,usual,tender,meat,fall,apart,extend,cook,fell,littl,short,I,also,disappoint,chana,littl,soupi,lack,intens,flavour,I,hope,one,thing,cant,miss,pepper,sauc,though,I,wouldnt,complet,dismiss,tasti,definit,didnt,blow,sock",Negative,0
1689,"had,jerk,chicken,special,good,meat,fell,bone,they,prepar,24,hour,lot,love,had,medium,sauc,bit,chilli,kick",Positive,1
1690,"MY,togo,place,for,caribbean,OR,ani,lunch,date,the,chicken,alway,realli,delici,super,moist,jerk,season,spot,I,also,love,hot,sauc,the,weird,thing,place,staff,realli,hit,miss,but,delici,food,their,third,locat,recent,open,Im,super,happi,place,super,tasti",Positive,1
1691,"thi,place,save,food,plan,ran,last,year,Do,let,pictur,599,meal,deceiv,gener,portion,I,alway,get,jerk,chicken,rice,pea,coleslaw,they,alway,good,I,swear,food,even,better,move,the,meat,fall,bone,also,peopl,cash,alway,super,friendli,best,food,dollar,campu,edit,I,vegetarian,I,order,channa,option,It,hard,find,afford,fill,delici,vegan,food,channa,lunch,special,hit,mark",Positive,1
1692,"alway,want,tri,place,today,not,impress,got,We,got,boneless,chicken,larg,12,plu,tax,thi,first,time,ive,order,jerk,chicken,time,I,ate,So,differ,boneless,regular,jerk,chicken,debon,it,still,dark,meat,hindsight,I,gone,regular,sinc,cheaper,caus,bone,ate,My,main,complaint,sauc,ladi,put,I,guess,peopl,sauc,import,part,us,I,found,sweet,spici,It,difficult,eat,I,tri,cut,sugar,fact,chicken,sweet,sauc,overpow,thing,I,wasnt,fan,next,time,ill,get,sauc,side,tri,chicken,leg,roti",Negative,0
1693,"been,time,I,alway,come,back,food,great,exampl,homestyl,comfort,food,price,reason,get,lunch,599,wich,includ,jerk,chicken,coleslaw,rice,the,flavour,delici,spici,also,get,nonspici,I,tri,doubl,first,time,love,beef,patti,also,tasti,pun,intend,everyth,seem,done,care,the,atmospher,small,your,come,big,group,may,fit,I,usual,get,takeout,decor,realli,simpl,much,go,staff,friendli,quick,servic,great,place,quick,lunch,dinner,takeout,great,price,I,alway,come,back",Positive,1
1694,"thi,place,favorit,caribbean,food,ever,love,doubl,250,get,wednesday,thursday,I,get,one,wednesday,I,went,100,pm,I,love,lunch,special,vegetarian,I,love,chana,rice,bean,steam,veget,cole,slaw,My,son,love,jerk,chicken,love,place,crave,food,quit,bit",Positive,1
1695,"We,jerk,chicken,bbq,chicken,special,rice,pea,everi,compon,dish,burst,flavour,blend,well,both,chicken,dish,brought,back,memori,dish,turk,caico,I,mistakenli,assum,chicken,would,laid,bed,plain,rice,boy,I,wrong,the,rice,burst,much,flavour,chicken,definit,back,Im,curiou,tri,roti,next,time",Positive,1
1696,"599,lunch,special,probabl,unbeat,nearbi,univers,area,you,choos,meat,bbq,chicken,jerk,chicken,beef,etc,either,rice,rice,pea,saladcoleslaw,veri,quick,servic,5,minut,onli,thing,salad,quit,sad,piec,lettuc,cucumb,carrot,dont,high,expect,their,normal,price,still,reason,around,10,regular,meal,come,larger,takeout,contain,staff,super,friendli",Positive,1
1697,"599,lunch,special,I,got,fri,chicken,bbq,rice,veg,mom,got,jerk,chicken,rice,pea,coleslaw,mom,first,time,jerk,chicken,Im,glad,authent,delici",Positive,1
1698,"tasti,nononsens,caribbean,takeout,spot,colleg,I,see,mani,fan,homestyl,cook,dont,expect,tabl,servic,styrofoam,takeout,contain,type,fast,food,joint,homey,famili,run,atmospher,I,order,bonein,chicken,roti,fabul,the,wrap,gooeyoooey,chewi,delici,chicken,insid,tasti,nice,warm,curri,typic,carib,hot,sauc,spice,right,the,portion,gener,would,expect,price,offer,excel,valu,great,spot,know,area,altern,typic,fast,food,pub,grub",Positive,1
1699,"came,lunch,special,chose,rice,pea,actual,bean,jerk,chicken,coleslaw,the,price,appar,rais,begin,year,599,tax,total,677,the,three,piec,chicken,flavor,super,tender,I,cut,meat,bone,plastic,spoon,the,rice,spici,soft,fill,I,believ,match,rice,meat,spice,level,mild,chicken,would,pair,mild,rice,all,food,come,one,contain,though,slaw,pick,spice,overal,solid,valu,good,food,surprisingli,close,uoft,definit,worth,come,back",Positive,1
1700,"veri,nice,food,lunch,special,great,portion,and,staff,friendli,alway,unlik,chinatown,restaur,welcom,custom,food,littl,salti,howev,great,food",Positive,1
1701,"I,come,almost,daili,past,week,the,food,amazingli,good,absolut,delici,well,tasti,their,special,awesom,deal,salad,chicken,rice,6,I,tri,curri,jerk,chicken,savouri,what,make,place,stand,thu,5,rate,pleasant,humour,staff,counter,with,great,food,along,great,work,crew,go,neighbourhood,fave",Positive,1
1702,"walk,colleg,station,look,quit,bite,eat,caribbean,sound,good,I,lunch,special,jerk,chicken,rice,pea,veg,fianc,boneless,chicken,roti,both,delici,name,restaur,fit,I,usual,dont,like,jerk,chicken,even,though,spice,good,chicken,normal,dri,not,place,the,jerk,chicken,moist,season,well,jerk,season,good,bit,kick,the,rice,pea,cook,well,tast,like,ad,cinnamon,strang,combin,overal,599,lunch,special,good,tasti,deal,the,boneless,chicken,curri,roti,heavi,wrap,well,flavour,delici,the,curri,strong,caribbean,flavour,potato,chickpea,chicken,cook,well,again,moist,chicken,We,stuf,despit,lunch,special,big,portion,Id,say,roti,larg,though,A,good,lunch,place,Id,definit,eat",Positive,1
